datetime,open,high,low,close,volume
2026-06-17 16:10:00,65753.1,65808.3,65664.7,65802.5,3.9257781
2026-06-17 16:15:00,65796.6,65987.5,65781.7,65874.5,17.73147175
2026-06-17 16:20:00,65876.8,65897.3,65834.3,65897.3,13.74602935
2026-06-17 16:25:00,65897.4,66370.9,65897.4,66204.2,55.57955004
2026-06-17 16:30:00,66206.8,66236.4,65938.6,65938.7,21.27730429
2026-06-17 16:35:00,65947.2,66029.7,65896.9,65960.8,3.04934749
2026-06-17 16:40:00,65966.2,65988.6,65873.2,65924.1,4.88520238
2026-06-17 16:45:00,65924.1,65970.9,65854.2,65894.9,12.86979402
2026-06-17 16:50:00,65889.4,65896.9,65802.1,65875.2,7.09069813
2026-06-17 16:55:00,65875.2,65892.1,65800.6,65814.2,6.66073745
2026-06-17 17:00:00,65814.3,65888.3,65800.6,65858.6,1.84010206
2026-06-17 17:05:00,65838.1,65921.9,65747.5,65867.0,57.76579613
2026-06-17 17:10:00,65865.1,65900.0,65821.2,65837.5,21.11571605
2026-06-17 17:15:00,65819.6,65900.0,65788.6,65893.1,10.73169895
2026-06-17 17:20:00,65888.2,65914.4,65846.2,65914.4,0.84769076
2026-06-17 17:25:00,65921.0,65946.8,65897.6,65919.9,1.64590528
2026-06-17 17:30:00,65920.9,65946.9,65893.4,65906.1,1.98775982
2026-06-17 17:35:00,65905.5,65910.7,65849.9,65888.8,11.29316291
2026-06-17 17:40:00,65884.3,65884.9,65784.5,65810.9,4.71853002
2026-06-17 17:45:00,65810.7,65870.7,65755.7,65802.2,16.49287243
2026-06-17 17:50:00,65805.1,66069.5,65800.2,66057.2,12.46275916
2026-06-17 17:55:00,66054.0,66134.6,65979.6,66039.8,18.34427233
2026-06-17 18:00:00,66051.9,66053.7,65188.6,65230.7,328.12905387
2026-06-17 18:05:00,65252.6,65439.9,64787.0,65425.5,21.0800826
2026-06-17 18:10:00,65438.9,65472.2,65238.6,65258.8,7.28395853
2026-06-17 18:15:00,65248.2,65396.5,65238.6,65388.6,10.56980769
2026-06-17 18:20:00,65392.7,65484.0,65311.8,65311.8,4.0280253
2026-06-17 18:25:00,65334.6,65388.6,65258.8,65354.7,8.41931416
2026-06-17 18:30:00,65358.4,65573.5,65240.4,65245.3,17.73692157
2026-06-17 18:35:00,65264.3,65638.8,65264.3,65555.4,14.32119776
2026-06-17 18:40:00,65538.7,66000.0,65532.1,65997.7,20.67256487
2026-06-17 18:45:00,65968.1,65999.8,65774.7,65888.4,23.83955881
2026-06-17 18:50:00,65877.1,65973.9,65838.7,65839.1,5.22971393
2026-06-17 18:55:00,65838.6,65838.6,65316.9,65480.7,19.97050228
2026-06-17 19:00:00,65468.6,65621.5,65388.6,65402.8,6.55176103
2026-06-17 19:05:00,65412.7,65439.4,65150.0,65150.1,15.14532865
2026-06-17 19:10:00,65150.1,65338.6,65064.1,65322.8,9.88108571
2026-06-17 19:15:00,65318.3,65320.4,64729.3,64729.3,23.92600226
2026-06-17 19:20:00,64729.2,64913.1,64527.4,64584.3,24.00461511
2026-06-17 19:25:00,64587.5,64800.0,64310.2,64419.8,40.8716208
2026-06-17 19:30:00,64445.1,64638.0,64340.5,64400.1,20.90415179
2026-06-17 19:35:00,64401.2,64529.8,64221.4,64226.7,33.4139297
2026-06-17 19:40:00,64237.9,64237.9,64122.4,64129.4,53.68621648
2026-06-17 19:45:00,64149.9,64238.2,64103.3,64117.5,37.18320996
2026-06-17 19:50:00,64123.5,64250.0,64001.0,64137.3,60.74560438
2026-06-17 19:55:00,64123.5,64250.0,64115.0,64250.0,19.69504415
2026-06-17 20:00:00,64250.0,64377.0,64141.2,64368.9,14.9778491
2026-06-17 20:05:00,64368.9,64388.4,64278.4,64317.7,7.07622648
2026-06-17 20:10:00,64320.0,64363.7,64164.7,64164.7,8.49762461
2026-06-17 20:15:00,64178.9,64281.6,64157.2,64276.3,13.42742448
2026-06-17 20:20:00,64272.1,64333.7,64259.4,64316.5,6.6214818
2026-06-17 20:25:00,64330.5,64400.0,64288.6,64311.3,22.31506963
2026-06-17 20:30:00,64313.1,64417.4,64288.6,64372.1,3.96044705
2026-06-17 20:35:00,64372.0,64434.1,64325.0,64325.1,5.34788255
2026-06-17 20:40:00,64325.1,64337.2,64186.3,64186.3,6.43018658
2026-06-17 20:45:00,64186.0,64272.6,64150.0,64271.1,7.08509304
2026-06-17 20:50:00,64271.0,64284.6,64225.7,64225.7,1.77757486
2026-06-17 20:55:00,64235.2,64385.2,64235.2,64381.2,22.35646686
2026-06-17 21:00:00,64381.4,64401.8,64247.4,64303.1,2.02736997
2026-06-17 21:05:00,64303.1,64352.2,64223.6,64309.5,3.57698009
2026-06-17 21:10:00,64309.5,64309.5,64251.8,64266.2,0.93257455
2026-06-17 21:15:00,64268.0,64307.5,64231.5,64273.0,2.84710282
2026-06-17 21:20:00,64272.9,64331.9,64263.6,64301.4,11.85821816
2026-06-17 21:25:00,64310.1,64310.1,64206.7,64211.5,2.70498467
2026-06-17 21:30:00,64214.5,64303.7,64214.4,64303.7,2.86286671
2026-06-17 21:35:00,64301.2,64349.0,64295.3,64323.0,7.26922371
2026-06-17 21:40:00,64322.6,64322.6,64108.9,64150.1,5.96968264
2026-06-17 21:45:00,64150.0,64216.2,64088.5,64162.0,18.46655846
2026-06-17 21:50:00,64164.2,64227.7,64153.3,64227.7,6.15120062
2026-06-17 21:55:00,64225.4,64228.0,64153.9,64193.5,1.82430598
2026-06-17 22:00:00,64193.5,64193.5,63866.5,63953.2,17.40298712
2026-06-17 22:05:00,63944.7,64140.8,63944.7,64132.8,15.00275269
2026-06-17 22:10:00,64140.5,64190.6,64047.1,64047.1,8.54524891
2026-06-17 22:15:00,64045.7,64147.2,64021.9,64095.4,1.78096265
2026-06-17 22:20:00,64095.4,64232.9,64095.4,64232.0,6.83122951
2026-06-17 22:25:00,64232.9,64315.2,64232.9,64295.1,8.66472604
2026-06-17 22:30:00,64308.7,64334.3,64307.8,64334.3,3.87429879
2026-06-17 22:35:00,64334.2,64365.2,64292.1,64292.1,5.4237421
2026-06-17 22:40:00,64294.5,64340.3,64190.9,64212.3,3.33225964
2026-06-17 22:45:00,64221.9,64352.8,64205.6,64338.4,1.03004705
2026-06-17 22:50:00,64338.1,64360.7,64332.9,64340.7,2.63242022
2026-06-17 22:55:00,64339.7,64339.7,64243.4,64243.4,0.9726476
2026-06-17 23:00:00,64243.4,64360.3,64240.1,64349.9,5.10683245
2026-06-17 23:05:00,64349.9,64349.9,64198.6,64258.2,3.8083559
2026-06-17 23:10:00,64258.1,64274.9,64221.3,64254.1,2.4810873
2026-06-17 23:15:00,64258.2,64400.0,64258.2,64399.9,17.45953368
2026-06-17 23:20:00,64400.0,64438.5,64362.4,64417.2,4.35637009
2026-06-17 23:25:00,64423.5,64477.5,64420.6,64444.4,3.60467918
2026-06-17 23:30:00,64444.5,64461.2,64400.0,64408.2,1.82886324
2026-06-17 23:35:00,64407.6,64407.6,64364.8,64390.4,0.99176804
2026-06-17 23:40:00,64393.9,64397.7,64344.5,64391.7,3.13476485
2026-06-17 23:45:00,64386.7,64451.4,64353.0,64417.5,10.50942326
2026-06-17 23:50:00,64417.5,64458.1,64410.3,64458.1,0.62240564
2026-06-17 23:55:00,64458.1,64458.1,64387.7,64454.8,5.3417258
2026-06-18 00:00:00,64452.0,64555.2,64424.8,64553.5,19.9095406
2026-06-18 00:05:00,64551.3,64574.4,64509.8,64545.6,2.79553656
2026-06-18 00:10:00,64545.1,64589.6,64543.0,64576.5,3.06918716
2026-06-18 00:15:00,64576.6,64628.0,64566.7,64625.0,5.25600161
2026-06-18 00:20:00,64624.9,64636.1,64579.1,64580.3,2.23528032
2026-06-18 00:25:00,64580.2,64580.2,64490.9,64537.3,0.93394077
2026-06-18 00:30:00,64537.3,64629.2,64534.3,64556.6,1.70528852
2026-06-18 00:35:00,64556.6,64567.3,64457.7,64491.0,2.23792489
2026-06-18 00:40:00,64495.9,64532.9,64451.8,64532.8,1.96064494
2026-06-18 00:45:00,64532.9,64558.0,64526.6,64547.6,0.50104377
2026-06-18 00:50:00,64547.6,64547.6,64460.1,64472.7,0.42893997
2026-06-18 00:55:00,64472.7,64472.7,64405.5,64412.7,1.04022621
2026-06-18 01:00:00,64412.7,64590.9,64412.6,64570.4,2.81063717
2026-06-18 01:05:00,64570.4,64674.9,64544.0,64658.2,57.05632208
2026-06-18 01:10:00,64657.5,64740.9,64657.5,64665.1,1.40372411
2026-06-18 01:15:00,64665.2,64665.2,64590.9,64591.0,0.95280213
2026-06-18 01:20:00,64591.0,64650.8,64591.0,64598.9,3.90725673
2026-06-18 01:25:00,64598.9,64618.9,64575.5,64602.6,0.49626567
2026-06-18 01:30:00,64602.6,64688.0,64602.5,64622.9,1.94146132
2026-06-18 01:35:00,64622.8,64622.8,64557.7,64560.7,1.35720331
2026-06-18 01:40:00,64560.7,64582.3,64548.2,64564.1,0.90183923
2026-06-18 01:45:00,64564.1,64564.1,64464.6,64464.6,2.73918969
2026-06-18 01:50:00,64464.6,64466.0,64414.9,64455.6,4.50643685
2026-06-18 01:55:00,64457.0,64502.5,64446.6,64496.8,0.75465025
2026-06-18 02:00:00,64496.7,64566.2,64496.7,64565.1,1.34639359
