datetime,open,high,low,close,volume
2026-06-20 07:10:00,586.08,586.75,586.07,586.44,197.639
2026-06-20 07:15:00,586.44,586.97,586.36,586.96,163.008
2026-06-20 07:20:00,586.97,588.74,586.97,588.54,921.205
2026-06-20 07:25:00,588.55,589.16,588.14,589.15,248.911
2026-06-20 07:30:00,589.16,589.43,587.73,587.74,388.246
2026-06-20 07:35:00,587.73,588.19,587.4,588.02,459.574
2026-06-20 07:40:00,588.01,588.19,587.38,587.56,246.862
2026-06-20 07:45:00,587.57,587.87,587.27,587.39,260.237
2026-06-20 07:50:00,587.39,587.56,586.86,586.96,214.715
2026-06-20 07:55:00,586.95,587.69,586.95,587.69,145.87
2026-06-20 08:00:00,587.7,587.87,586.51,587.32,499.055
2026-06-20 08:05:00,587.33,587.33,586.18,586.26,296.432
2026-06-20 08:10:00,586.27,586.93,586.17,586.92,179.503
2026-06-20 08:15:00,586.93,587.64,586.83,586.85,311.72
2026-06-20 08:20:00,586.85,586.92,586.22,586.23,194.801
2026-06-20 08:25:00,586.23,586.51,586.03,586.25,298.201
2026-06-20 08:30:00,586.25,586.35,585.9,586.12,370.62
2026-06-20 08:35:00,586.11,586.12,585.38,585.91,251.817
2026-06-20 08:40:00,585.91,586.16,585.86,586.16,228.95
2026-06-20 08:45:00,586.16,586.23,585.81,586.07,364.887
2026-06-20 08:50:00,586.07,586.09,585.49,585.6,1064.0
2026-06-20 08:55:00,585.6,585.74,585.45,585.67,554.468
2026-06-20 09:00:00,585.68,586.35,585.61,586.26,287.175
2026-06-20 09:05:00,586.26,586.71,586.2,586.36,339.758
2026-06-20 09:10:00,586.37,586.56,586.26,586.27,284.99
2026-06-20 09:15:00,586.27,586.39,585.84,586.19,175.994
2026-06-20 09:20:00,586.19,586.51,586.0,586.5,132.389
2026-06-20 09:25:00,586.51,586.59,586.31,586.58,250.318
2026-06-20 09:30:00,586.58,587.16,586.58,587.16,97.155
2026-06-20 09:35:00,587.16,587.72,586.95,587.19,323.554
2026-06-20 09:40:00,587.2,587.66,586.85,587.33,312.306
2026-06-20 09:45:00,587.34,587.49,587.05,587.19,547.057
2026-06-20 09:50:00,587.19,588.01,587.18,587.87,543.362
2026-06-20 09:55:00,587.87,588.3,587.8,587.81,712.973
2026-06-20 10:00:00,587.81,587.92,587.16,587.49,206.861
2026-06-20 10:05:00,587.49,587.78,587.0,587.0,126.646
2026-06-20 10:10:00,587.01,587.01,586.67,586.68,206.807
2026-06-20 10:15:00,586.68,587.34,586.68,587.33,171.495
2026-06-20 10:20:00,587.33,587.33,586.78,586.91,365.56
2026-06-20 10:25:00,586.91,586.97,586.75,586.95,95.113
2026-06-20 10:30:00,586.95,587.05,586.38,586.38,115.978
2026-06-20 10:35:00,586.38,586.38,585.68,585.96,395.797
2026-06-20 10:40:00,585.96,586.21,585.91,585.96,129.311
2026-06-20 10:45:00,585.97,586.33,585.87,586.22,181.608
2026-06-20 10:50:00,586.21,586.52,586.21,586.51,264.381
2026-06-20 10:55:00,586.51,586.98,586.49,586.98,398.898
2026-06-20 11:00:00,586.98,587.51,586.98,587.05,437.415
2026-06-20 11:05:00,587.06,587.06,586.39,586.81,263.738
2026-06-20 11:10:00,586.81,587.28,586.57,587.28,233.354
2026-06-20 11:15:00,587.28,587.41,587.01,587.02,195.438
2026-06-20 11:20:00,587.02,587.76,587.01,587.39,186.282
2026-06-20 11:25:00,587.39,587.44,587.22,587.32,53.126
2026-06-20 11:30:00,587.31,587.43,586.49,586.49,256.047
2026-06-20 11:35:00,586.5,586.66,586.21,586.34,165.98
2026-06-20 11:40:00,586.35,586.79,586.15,586.56,228.732
2026-06-20 11:45:00,586.57,587.46,586.44,587.04,393.732
2026-06-20 11:50:00,587.05,587.52,586.38,586.39,336.738
2026-06-20 11:55:00,586.38,586.65,586.38,586.38,214.088
2026-06-20 12:00:00,586.37,586.55,586.21,586.55,137.152
2026-06-20 12:05:00,586.56,587.06,586.32,586.81,208.218
2026-06-20 12:10:00,586.81,586.81,586.47,586.74,146.17
2026-06-20 12:15:00,586.73,587.1,586.3,586.71,181.664
2026-06-20 12:20:00,586.72,586.91,586.62,586.81,182.369
2026-06-20 12:25:00,586.82,587.15,586.8,586.99,72.188
2026-06-20 12:30:00,586.98,587.02,586.65,586.66,83.98
2026-06-20 12:35:00,586.66,586.67,585.79,586.02,333.57
2026-06-20 12:40:00,586.02,586.42,586.01,586.08,169.194
2026-06-20 12:45:00,586.08,586.17,585.98,585.99,86.765
2026-06-20 12:50:00,585.99,586.39,585.71,586.02,161.931
2026-06-20 12:55:00,586.01,586.46,585.8,586.42,168.068
2026-06-20 13:00:00,586.42,586.59,586.09,586.1,108.007
