datetime,open,high,low,close,volume
2026-06-19 12:45:00,1684.71,1684.82,1678.0,1678.31,102.5966661
2026-06-19 12:50:00,1679.15,1694.14,1679.15,1691.01,26.34204727
2026-06-19 12:55:00,1690.02,1693.6,1690.0,1693.6,25.32572151
2026-06-19 13:00:00,1693.7,1695.0,1690.73,1692.75,40.07287562
2026-06-19 13:05:00,1693.67,1697.63,1693.67,1694.26,21.65930898
2026-06-19 13:10:00,1693.51,1693.51,1692.38,1692.49,34.78042223
2026-06-19 13:15:00,1692.49,1692.53,1685.86,1687.97,18.66408817
2026-06-19 13:20:00,1687.91,1690.85,1687.73,1689.59,6.79359019
2026-06-19 13:25:00,1689.12,1690.16,1688.72,1689.33,10.21204899
2026-06-19 13:30:00,1689.64,1691.63,1689.45,1691.38,2.57326049
2026-06-19 13:35:00,1691.72,1694.67,1690.92,1694.67,11.9222717
2026-06-19 13:40:00,1694.46,1701.65,1694.46,1699.99,66.54498221
2026-06-19 13:45:00,1699.67,1710.33,1699.67,1703.88,242.68570262
2026-06-19 13:50:00,1703.89,1703.89,1700.11,1703.51,48.63388214
2026-06-19 13:55:00,1703.3,1703.75,1701.08,1701.8,71.43506708
2026-06-19 14:00:00,1701.84,1703.97,1700.0,1702.63,4.22706054
2026-06-19 14:05:00,1702.82,1702.83,1697.37,1698.81,11.98238553
2026-06-19 14:10:00,1699.09,1699.33,1695.92,1697.08,9.32043419
2026-06-19 14:15:00,1697.08,1699.11,1695.79,1697.9,22.40073097
2026-06-19 14:20:00,1698.1,1698.6,1695.23,1697.01,7.26212638
2026-06-19 14:25:00,1698.31,1703.38,1698.31,1702.04,39.54844818
2026-06-19 14:30:00,1702.38,1703.66,1700.37,1701.67,16.43719411
2026-06-19 14:35:00,1702.9,1705.97,1702.8,1704.03,22.16085588
2026-06-19 14:40:00,1703.84,1705.95,1703.58,1703.84,16.22093447
2026-06-19 14:45:00,1704.57,1707.89,1703.33,1706.58,32.14751446
