datetime,open,high,low,close,volume
2026-01-27 00:00:00,25.9,25.93,25.21,25.46,38335826.0
2026-01-28 00:00:00,25.5,25.79,24.57,24.6,48776069.0
2026-01-29 00:00:00,24.865,25.12,24.05,24.36,67935255.0
2026-01-30 00:00:00,25.43,25.47,22.31,22.81,131667911.0
2026-02-02 00:00:00,22.51,23.0,21.86,22.08,64063839.0
2026-02-03 00:00:00,23.05,23.36,21.02,21.76,91833801.0
2026-02-04 00:00:00,21.49,21.765,20.07,20.75,85930898.0
2026-02-05 00:00:00,20.23,20.4,19.194,19.46,87454742.0
2026-02-06 00:00:00,20.29,21.16,20.04,20.86,67020896.0
2026-02-09 00:00:00,21.29,21.59,20.8,21.35,64079363.0
2026-02-10 00:00:00,21.09,22.0,21.05,21.18,55796582.0
2026-02-11 00:00:00,21.1,21.1,20.14,20.55,52565026.0
2026-02-12 00:00:00,20.79,20.79,19.04,19.3,63515125.0
2026-02-13 00:00:00,19.28,19.87,19.15,19.61,43139317.0
2026-02-17 00:00:00,19.41,19.84,19.11,19.51,49681795.0
2026-02-18 00:00:00,19.47,20.01,19.225,19.54,59588793.0
2026-02-19 00:00:00,19.33,19.48,18.97,19.3,53391054.0
2026-02-20 00:00:00,19.085,19.19,18.515,19.02,68549768.0
2026-02-23 00:00:00,18.73,18.755,17.58,18.22,82932900.0
2026-02-24 00:00:00,18.0,18.71,17.89,18.66,62839270.0
2026-02-25 00:00:00,19.28,19.62,18.93,19.29,67462527.0
2026-02-26 00:00:00,19.19,19.56,18.97,19.1,69888034.0
2026-02-27 00:00:00,18.16,18.21,17.31,17.76,115602672.0
2026-03-02 00:00:00,17.145,18.41,16.8,18.39,74612697.0
2026-03-03 00:00:00,18.0,19.04,17.69,18.61,71879345.0
2026-03-04 00:00:00,19.06,19.28,18.61,18.7,62745873.0
2026-03-05 00:00:00,18.65,19.48,18.64,19.25,68834360.0
2026-03-06 00:00:00,18.485,19.245,18.12,18.9,76383794.0
2026-03-09 00:00:00,18.33,18.945,17.77,18.79,75562767.0
2026-03-10 00:00:00,18.92,19.025,18.04,18.29,62077130.0
2026-03-11 00:00:00,18.39,18.85,17.97,18.53,59435042.0
2026-03-12 00:00:00,18.22,18.55,17.62,17.7,63114903.0
2026-03-13 00:00:00,17.8,18.15,17.53,17.76,56401650.0
2026-03-16 00:00:00,18.0,18.07,17.47,17.63,66832166.0
2026-03-17 00:00:00,17.72,18.2551,16.48,17.37,160394752.0
2026-03-18 00:00:00,17.43,18.03,17.16,17.18,80507480.0
2026-03-19 00:00:00,16.75,17.295,16.58,17.08,72088513.0
2026-03-20 00:00:00,16.915,17.4077,16.67,16.9,78470708.0
2026-03-23 00:00:00,17.155,17.41,16.84,17.15,71455700.0
2026-03-24 00:00:00,16.995,17.07,16.49,16.7,55624443.0
2026-03-25 00:00:00,17.04,17.34,16.52,16.56,45542823.0
2026-03-26 00:00:00,16.275,16.49,15.805,15.87,59196193.0
2026-03-27 00:00:00,15.67,15.69,15.15,15.23,54978576.0
2026-03-30 00:00:00,15.43,15.565,14.935,15.15,61936637.0
2026-03-31 00:00:00,15.45,16.0251,15.31,15.88,51654271.0
2026-04-01 00:00:00,16.275,16.32,15.44,15.63,57772574.0
2026-04-02 00:00:00,15.19,15.89,14.93,15.85,53233648.0
2026-04-06 00:00:00,15.89,16.425,15.88,16.27,42632729.0
2026-04-07 00:00:00,16.16,16.355,15.91,16.11,41359107.0
2026-04-08 00:00:00,17.68,17.85,16.26,16.49,64323342.0
2026-04-09 00:00:00,16.39,16.47,15.915,16.27,43999839.0
2026-04-10 00:00:00,16.3,16.49,16.095,16.22,31786021.0
2026-04-13 00:00:00,16.0,17.06,15.96,17.05,50542174.0
2026-04-14 00:00:00,17.53,18.075,17.4,17.91,57502564.0
2026-04-15 00:00:00,18.47,18.82,18.17,18.79,71398002.0
2026-04-16 00:00:00,19.62,19.62,18.6501,19.03,72544329.0
2026-04-17 00:00:00,19.6,20.13,19.39,19.43,73610407.0
2026-04-20 00:00:00,19.26,19.645,19.09,19.5,52582107.0
2026-04-21 00:00:00,19.51,19.77,18.6904,18.83,65672733.0
2026-04-22 00:00:00,19.29,19.4481,18.91,19.06,45964778.0
2026-04-23 00:00:00,18.77,18.9,17.93,18.32,51760687.0
2026-04-24 00:00:00,18.44,18.575,18.167,18.44,41206251.0
2026-04-27 00:00:00,18.48,19.17,18.39,18.76,47554280.0
2026-04-28 00:00:00,18.395,18.87,18.27,18.36,67972662.0
