datetime,open,high,low,close,volume
2026-06-09 15:30:00,15.98,16.04,15.95,16.005,157062
2026-06-09 15:40:00,16.0,16.07,15.99,16.025,86867
2026-06-09 15:50:00,16.03,16.07,15.85,15.86,142129
2026-06-09 16:00:00,15.86,15.97,15.84,15.88,153322
2026-06-09 16:10:00,15.89,15.92,15.715,15.72,150233
2026-06-09 16:20:00,15.72,15.9,15.69,15.89,154728
2026-06-09 16:30:00,15.89,15.95,15.73,15.745,121896
2026-06-09 16:40:00,15.725,15.81,15.7,15.75,122263
2026-06-09 16:50:00,15.755,15.805,15.66,15.805,152663
2026-06-09 17:00:00,15.81,15.94,15.8,15.94,98762
