datetime,open,high,low,close,volume
2026-02-22 00:00:00,1973.19,1982.0,1967.36,1974.29,739.11136421
2026-02-22 04:00:00,1974.3,1978.64,1970.69,1975.58,553.08403065
2026-02-22 08:00:00,1975.58,1982.0,1970.63,1980.0,1116.65724979
2026-02-22 12:00:00,1980.0,1980.97,1944.02,1953.12,3003.3565697
2026-02-22 16:00:00,1953.12,1954.21,1934.72,1943.29,2295.84665655
2026-02-22 20:00:00,1943.3,1960.0,1939.4,1957.4,1714.42558281
2026-02-23 00:00:00,1957.41,1957.8,1845.58,1863.05,9158.76824668
2026-02-23 04:00:00,1863.06,1888.17,1853.62,1884.71,2935.67262227
2026-02-23 08:00:00,1885.0,1927.82,1876.47,1915.18,3491.93183722
2026-02-23 12:00:00,1915.2,1934.99,1892.68,1895.58,6190.12322987
2026-02-23 16:00:00,1895.49,1899.82,1837.22,1856.76,7333.58640817
2026-02-23 20:00:00,1856.76,1869.37,1846.57,1856.01,5790.83965761
2026-02-24 00:00:00,1855.62,1868.77,1811.5,1830.8,8982.22484517
2026-02-24 04:00:00,1831.21,1839.8,1813.6,1824.11,8489.47778589
2026-02-24 08:00:00,1825.23,1835.74,1814.65,1825.97,1867.38355275
2026-02-24 12:00:00,1826.69,1849.99,1792.8,1847.64,8057.06803873
2026-02-24 16:00:00,1847.65,1864.63,1838.8,1852.48,7746.8892923
2026-02-24 20:00:00,1852.48,1863.99,1845.77,1851.81,1567.86429409
2026-02-25 00:00:00,1851.81,1946.22,1846.74,1905.91,6367.71691929
2026-02-25 04:00:00,1906.2,1914.36,1878.31,1893.2,2569.44735654
2026-02-25 08:00:00,1893.21,1927.95,1890.18,1926.02,3251.78360257
2026-02-25 12:00:00,1926.26,2028.0,1922.41,2014.49,13752.78194053
2026-02-25 16:00:00,2014.56,2085.9,2013.95,2071.45,9345.41811526
2026-02-25 20:00:00,2071.66,2158.6,2035.07,2056.79,10747.36584357
2026-02-26 00:00:00,2057.65,2077.8,2040.01,2054.52,4300.69587259
2026-02-26 04:00:00,2054.73,2083.12,2052.3,2053.51,2194.92720172
2026-02-26 08:00:00,2053.58,2082.77,2045.5,2056.83,2327.05698206
2026-02-26 12:00:00,2057.51,2077.87,2012.18,2033.12,7009.58679211
2026-02-26 16:00:00,2033.86,2039.03,1975.33,2030.56,14493.40044505
2026-02-26 20:00:00,2030.42,2041.71,2018.86,2027.58,4047.84717883
2026-02-27 00:00:00,2027.82,2049.0,2001.42,2045.42,2643.13174422
2026-02-27 04:00:00,2045.42,2063.0,2023.0,2031.55,2676.01186641
2026-02-27 08:00:00,2032.53,2045.26,1954.1,1961.82,7349.59703164
2026-02-27 12:00:00,1962.49,1968.7,1939.0,1949.42,7827.98525611
2026-02-27 16:00:00,1949.2,1949.2,1907.56,1920.84,5717.62789432
2026-02-27 20:00:00,1920.86,1933.63,1886.52,1929.13,4960.13395308
2026-02-28 00:00:00,1929.86,1936.87,1920.1,1924.56,1416.1534126
2026-02-28 04:00:00,1924.45,1930.69,1836.0,1866.46,8475.3133474
2026-02-28 08:00:00,1866.73,1880.83,1845.39,1863.54,7047.75555536
2026-02-28 12:00:00,1864.05,1916.19,1863.38,1899.38,4571.04941904
2026-02-28 16:00:00,1899.27,1955.0,1887.47,1947.81,6077.89313797
2026-02-28 20:00:00,1947.49,1984.14,1940.0,1965.0,6147.62520583
2026-03-01 00:00:00,1964.78,2054.51,1945.0,2023.06,8387.054671
2026-03-01 04:00:00,2023.42,2029.9,1989.75,2007.56,3837.61367234
2026-03-01 08:00:00,2007.6,2010.68,1973.24,1983.46,1927.56210495
