datetime,open,high,low,close,volume
2024-07-02 00:00:00,0.123391,0.1251976,0.1223351,0.1250499,28574023.26589408
2024-07-03 00:00:00,0.1250695,0.1252712,0.1167964,0.1183995,28534351.74714294
2024-07-04 00:00:00,0.1183994,0.1189638,0.103662,0.1048287,69349985.14228906
2024-07-05 00:00:00,0.1049332,0.1065384,0.0913412,0.105464,152913376.76068482
2024-07-06 00:00:00,0.105472,0.1141576,0.1047474,0.1135563,41514419.36053164
2024-07-07 00:00:00,0.1134508,0.1134997,0.1036427,0.1040512,49027253.57645864
2024-07-08 00:00:00,0.104126,0.1113273,0.0988723,0.1075528,58373193.34500605
2024-07-09 00:00:00,0.1074565,0.1094094,0.1058564,0.1074884,30168270.36405418
2024-07-10 00:00:00,0.1075285,0.1117951,0.1058342,0.1079957,56056692.7202009
2024-07-11 00:00:00,0.1079955,0.1123706,0.1061392,0.1065903,34682342.86836573
2024-07-12 00:00:00,0.1066238,0.1082767,0.1048153,0.1075517,24045538.32610036
2024-07-13 00:00:00,0.1076786,0.1130159,0.1073101,0.1123757,38228262.24265979
2024-07-14 00:00:00,0.1123301,0.1169552,0.111129,0.1154505,34692581.96441976
2024-07-15 00:00:00,0.1154628,0.1255658,0.1147204,0.1248935,51993085.77010138
2024-07-16 00:00:00,0.124953,0.127773,0.1191,0.1248569,56217771.02438709
2024-07-17 00:00:00,0.1248934,0.1279,0.1203436,0.1217612,52709192.79356801
2024-07-18 00:00:00,0.121833,0.1238661,0.1171823,0.1194,35134531.3664755
2024-07-19 00:00:00,0.11949,0.1260857,0.1175396,0.1254831,40728868.24711914
2024-07-20 00:00:00,0.1254839,0.1357998,0.1244701,0.1342989,72667609.2676483
2024-07-21 00:00:00,0.1342936,0.1437453,0.126,0.14023,96734098.41999052
2024-07-22 00:00:00,0.1402513,0.1426236,0.1359,0.1378559,67737911.1646608
2024-07-23 00:00:00,0.1379568,0.1392516,0.1281546,0.1302945,44276077.42899007
2024-07-24 00:00:00,0.1301281,0.1348223,0.1269571,0.1279277,44003702.85492927
2024-07-25 00:00:00,0.1279808,0.1286246,0.12018,0.1252934,52390421.04719672
2024-07-26 00:00:00,0.1252651,0.134905,0.1250574,0.1342619,57110862.24508147
2024-07-27 00:00:00,0.1342475,0.138664,0.1302715,0.1313127,75721215.98964258
2024-07-28 00:00:00,0.1313414,0.1317588,0.1282065,0.1299942,32391931.75789214
2024-07-29 00:00:00,0.13,0.134966,0.1276409,0.1285595,71288540.00294241
2024-07-30 00:00:00,0.1284233,0.1306049,0.1232982,0.1254814,52997208.94893583
2024-07-31 00:00:00,0.1254481,0.1272897,0.121313,0.1218441,36743564.63649359
2024-08-01 00:00:00,0.1219304,0.1229703,0.1120248,0.1188684,68121599.01756181
2024-08-02 00:00:00,0.1190237,0.119579,0.1101265,0.1115036,43930034.71079429
2024-08-03 00:00:00,0.1114114,0.1145593,0.1051749,0.1080526,67790431.26848996
2024-08-04 00:00:00,0.1080397,0.1093201,0.0990647,0.1037001,47105525.28314666
2024-08-05 00:00:00,0.1037,0.1041535,0.080498,0.0942574,253573547.82576427
2024-08-06 00:00:00,0.0943561,0.101514,0.0941144,0.0965263,83414890.8040374
2024-08-07 00:00:00,0.0964841,0.1021058,0.0943535,0.0954109,77472769.70820704
2024-08-08 00:00:00,0.0956037,0.1080408,0.0935335,0.1074405,72078588.07995898
2024-08-09 00:00:00,0.1074405,0.1078382,0.1016659,0.1039172,30195779.26271023
2024-08-10 00:00:00,0.1038362,0.1059888,0.1030087,0.10528,20647140.83560083
2024-08-11 00:00:00,0.1052357,0.110963,0.100074,0.1005407,51106390.06831334
2024-08-12 00:00:00,0.1005927,0.1085766,0.1001437,0.1078925,43504153.73023995
2024-08-13 00:00:00,0.1078926,0.109024,0.1033973,0.1063834,33176580.57844514
2024-08-14 00:00:00,0.1064574,0.1069756,0.1014926,0.1024711,37869374.86811871
2024-08-15 00:00:00,0.1023968,0.1049613,0.098,0.1002193,37266391.89787503
2024-08-16 00:00:00,0.1001978,0.1020872,0.0975575,0.1003749,30058763.11848779
2024-08-17 00:00:00,0.1002943,0.1036818,0.1001448,0.102693,12445926.76740031
2024-08-18 00:00:00,0.1026432,0.1043916,0.1001137,0.1001137,28090907.34009885
2024-08-19 00:00:00,0.1000486,0.1018692,0.0985982,0.1013803,31867449.29549906
