datetime,open,high,low,close,volume
2024-06-30 00:00:00,0.47192,0.47738,0.46947,0.47539,2227494.52254395
2024-07-01 00:00:00,0.47548,0.4839,0.47479,0.47663,7075736.05721299
2024-07-02 00:00:00,0.47663,0.48783,0.47575,0.4845,8319355.36099087
2024-07-03 00:00:00,0.48454,0.4861,0.461,0.46689,10120547.96919857
2024-07-04 00:00:00,0.46701,0.46926,0.43165,0.43262,13771439.21571962
2024-07-05 00:00:00,0.43254,0.4329,0.3826,0.42509,25169991.87412108
2024-07-06 00:00:00,0.42516,0.44995,0.42361,0.44911,8359487.40904862
2024-07-07 00:00:00,0.44911,0.44911,0.4185,0.41944,5534419.47619974
2024-07-08 00:00:00,0.41987,0.44348,0.40351,0.43162,14898174.36625079
2024-07-09 00:00:00,0.43157,0.43793,0.42765,0.43566,9985304.05834792
2024-07-10 00:00:00,0.43569,0.4423,0.43076,0.43891,9645686.60434235
2024-07-11 00:00:00,0.43891,0.45471,0.43662,0.44914,12790406.93160612
2024-07-12 00:00:00,0.44919,0.47823,0.44437,0.47456,19000586.05450669
2024-07-13 00:00:00,0.47463,0.56595,0.47398,0.52589,40472424.20554461
2024-07-14 00:00:00,0.52592,0.54087,0.514,0.52005,10898465.10616576
2024-07-15 00:00:00,0.52079,0.54011,0.52079,0.53718,14204318.99031268
2024-07-16 00:00:00,0.53752,0.59416,0.53302,0.57931,30428413.59653841
2024-07-17 00:00:00,0.57932,0.63743,0.579,0.62607,48036877.50532923
2024-07-18 00:00:00,0.62608,0.64499,0.558,0.56965,35882258.3564325
2024-07-19 00:00:00,0.56963,0.58658,0.54043,0.57318,24359799.92874729
2024-07-20 00:00:00,0.57337,0.605,0.57127,0.59398,11606765.15723314
2024-07-21 00:00:00,0.594,0.60752,0.57334,0.59819,13641005.74634507
2024-07-22 00:00:00,0.59819,0.62323,0.58605,0.60841,19106591.06057362
2024-07-23 00:00:00,0.60848,0.61734,0.58024,0.59763,12484330.93912566
2024-07-24 00:00:00,0.59764,0.63305,0.59222,0.61864,16764317.71560868
2024-07-25 00:00:00,0.61804,0.62658,0.58467,0.59953,23510208.20488529
2024-07-26 00:00:00,0.59956,0.60916,0.58599,0.60343,14247593.49293405
2024-07-27 00:00:00,0.60344,0.60942,0.58273,0.59575,8774693.74047174
2024-07-28 00:00:00,0.59575,0.61418,0.5914,0.60205,7131181.20052273
2024-07-29 00:00:00,0.60139,0.61172,0.59185,0.6022,12333982.42515905
2024-07-30 00:00:00,0.60179,0.63733,0.5957,0.62743,19925531.2858367
2024-07-31 00:00:00,0.62773,0.65824,0.6221,0.62281,31708639.38737011
2024-08-01 00:00:00,0.623,0.63005,0.56781,0.59583,19102888.98682377
2024-08-02 00:00:00,0.59564,0.59631,0.54616,0.55998,16435524.16002192
2024-08-03 00:00:00,0.55998,0.57673,0.54053,0.55612,8475402.78753377
2024-08-04 00:00:00,0.55522,0.55851,0.51407,0.52235,11636013.22731303
2024-08-05 00:00:00,0.52274,0.5255,0.432,0.48868,53723872.51939491
2024-08-06 00:00:00,0.48883,0.51887,0.48825,0.5061,24163056.4097476
2024-08-07 00:00:00,0.50631,0.64733,0.49278,0.60069,73585902.46733445
2024-08-08 00:00:00,0.6005,0.6425,0.57864,0.6174,38091645.70613096
2024-08-09 00:00:00,0.61677,0.62444,0.56745,0.58093,22463609.42850047
2024-08-10 00:00:00,0.58092,0.60204,0.57856,0.58403,8183514.52048075
2024-08-11 00:00:00,0.58425,0.59368,0.54575,0.55293,10800479.85706025
2024-08-12 00:00:00,0.55271,0.5793,0.55068,0.56862,20318294.45476153
2024-08-13 00:00:00,0.56815,0.58356,0.56326,0.57686,14810635.34835469
2024-08-14 00:00:00,0.57705,0.58282,0.56439,0.56895,15448305.66257414
2024-08-15 00:00:00,0.56895,0.57403,0.5506,0.56048,13016967.21947584
2024-08-16 00:00:00,0.56057,0.57094,0.55405,0.56393,10212649.59279397
2024-08-17 00:00:00,0.56393,0.57079,0.56169,0.56712,1884824.07368979
