datetime,open,high,low,close,volume
2025-04-23 21:00:00,1.13192,1.13982,1.13166,1.13892,202542
2025-04-24 21:00:00,1.13864,1.1394,1.13156,1.13636,181456
2025-04-27 21:00:00,1.13658,1.1425,1.13296,1.1422,169162
2025-04-28 21:00:00,1.14221,1.14222,1.13704,1.13846,181485
2025-04-29 21:00:00,1.13881,1.13998,1.13172,1.13291,192418
2025-04-30 21:00:00,1.13293,1.13412,1.12658,1.1291,160023
2025-05-01 21:00:00,1.129,1.13811,1.12742,1.13005,209940
2025-05-04 21:00:00,1.13062,1.1365,1.12962,1.1315,161936
2025-05-05 21:00:00,1.13146,1.13813,1.12798,1.13702,170683
2025-05-06 21:00:00,1.13697,1.13784,1.12919,1.13023,211304
2025-05-07 21:00:00,1.13082,1.13364,1.1212,1.1229,207390
2025-05-08 21:00:00,1.12252,1.1293,1.11967,1.12486,143751
2025-05-11 21:00:00,1.12019,1.12428,1.10654,1.10876,253191
2025-05-12 21:00:00,1.10918,1.11949,1.10876,1.11848,168633
2025-05-13 21:00:00,1.11866,1.1266,1.11646,1.1173,199634
2025-05-14 21:00:00,1.11799,1.12283,1.11703,1.11863,158078
2025-05-15 21:00:00,1.11904,1.12196,1.11311,1.11654,144905
2025-05-18 21:00:00,1.11788,1.12884,1.11714,1.1242,180120
2025-05-19 21:00:00,1.1241,1.1286,1.1218,1.12837,153292
2025-05-20 21:00:00,1.12828,1.13629,1.12804,1.13312,184406
2025-05-21 21:00:00,1.13299,1.1345,1.12556,1.12804,197627
2025-05-22 21:00:00,1.12807,1.13759,1.1279,1.13649,192450
2025-05-25 21:00:00,1.13672,1.14189,1.13624,1.13878,111433
2025-05-26 21:00:00,1.13856,1.14075,1.13233,1.13282,160115
2025-05-27 21:00:00,1.13326,1.13452,1.12839,1.12918,166223
2025-05-28 21:00:00,1.12938,1.13848,1.12105,1.13666,216667
2025-05-29 21:00:00,1.13718,1.139,1.13126,1.13478,198989
2025-06-01 21:00:00,1.13491,1.14499,1.1347,1.14435,173313
2025-06-02 21:00:00,1.14404,1.14548,1.13641,1.13704,154149
2025-06-03 21:00:00,1.13731,1.14346,1.13572,1.1418,166052
2025-06-04 21:00:00,1.14171,1.14951,1.14046,1.14444,194634
2025-06-05 21:00:00,1.14456,1.14574,1.13716,1.13966,163986
2025-06-08 21:00:00,1.13992,1.14394,1.13865,1.14208,107067
2025-06-09 21:00:00,1.14224,1.14478,1.13729,1.14262,143969
2025-06-10 21:00:00,1.14266,1.14997,1.14054,1.1488,159379
2025-06-11 21:00:00,1.14861,1.16319,1.14854,1.1585,201196
2025-06-12 21:00:00,1.15848,1.16146,1.14889,1.1551,237696
2025-06-15 21:00:00,1.15332,1.16148,1.15237,1.15609,181053
2025-06-16 21:00:00,1.15653,1.15809,1.14748,1.14807,188438
2025-06-17 21:00:00,1.14813,1.15302,1.14608,1.1481,204804
2025-06-18 21:00:00,1.14794,1.15002,1.14463,1.14966,148137
2025-06-19 21:00:00,1.14941,1.1544,1.14916,1.15222,159061
2025-06-22 21:00:00,1.1457,1.15818,1.14536,1.15786,235831
2025-06-23 21:00:00,1.15786,1.16417,1.15746,1.16084,208116
2025-06-24 21:00:00,1.16114,1.16652,1.15901,1.16598,149464
2025-06-25 21:00:00,1.1658,1.17453,1.16544,1.17016,197809
2025-06-26 21:00:00,1.16998,1.1754,1.1681,1.17185,177525
2025-06-29 21:00:00,1.1731,1.17886,1.1708,1.1788,166462
2025-06-30 21:00:00,1.17847,1.18299,1.17614,1.18058,175153
2025-07-01 21:00:00,1.18024,1.181,1.17468,1.1799,164090
2025-07-02 21:00:00,1.17967,1.18101,1.17174,1.17574,147273
2025-07-03 21:00:00,1.17596,1.17876,1.17534,1.17774,134215
2025-07-06 21:00:00,1.17857,1.17902,1.16865,1.17086,142018
2025-07-07 21:00:00,1.17096,1.17654,1.16824,1.17256,157879
2025-07-08 21:00:00,1.17211,1.17294,1.16897,1.17218,136587
2025-07-09 21:00:00,1.17188,1.17497,1.16624,1.17006,119580
